country_name,year,co2_emissions_metric_tons_per_capita,energy_related_methane_emissions_percent_of_total,energy_use_kg_of_oil_equivalent_per_capita,fertility_rate_total_births_per_woman,fossil_fuel_energy_consumption_percent_of_total,gdp_per_capita_current_usd,life_expectancy_at_birth_total_years,literacy_rate_adult_total_percent_of_people_ages_15_and_above,mortality_rate_infant_per_1_000_live_births,population_total,renewable_energy_consumption_percent_of_total_final_energy_consumption,continent
Northern Mariana Islands,2005,,0,,,,18764.811998160658,,,,56542,0,Oceania
Northern Mariana Islands,2006,,0,,,,17715.90136358756,,,,55882,0,Oceania
Northern Mariana Islands,2007,,0,,,,16986.906680671505,,,,55219,0,Oceania
Northern Mariana Islands,2008,,0,,,,17189.931350114417,,,,54625,0,Oceania
Northern Mariana Islands,2009,,,,,,14669.791301459598,,,,54193,0,Oceania
Northern Mariana Islands,2010,,,,,,14804.246725093106,,,,53971,0,Oceania
Northern Mariana Islands,2011,,,,,,13571.058283344442,,,,54012,0,Oceania
Northern Mariana Islands,2012,,,,,,13827.769696746516,,,,54311,0,Oceania
Northern Mariana Islands,2013,,,,,,14274.240654205607,,,,54784,0,Oceania
Northern Mariana Islands,2014,,,,,,15278.907874514058,,,,55305,0,Oceania
Norway,1960,3.6585636982061236,,1906.1749299613905,2.85,60.49762483322269,1441.755660026327,73.54975609756099,,18.4,3581239,,Europe
Norway,1961,3.6986943875006926,,1937.6447448612112,2.94,58.65194273794734,1560.3249311722964,73.55048780487806,,17.9,3609800,,Europe
Norway,1962,3.868626058625119,,2052.0544843274843,2.91,56.5696002468376,1667.2474297782023,73.44804878048781,,17.5,3638918,,Europe
Norway,1963,4.086515968610162,,2182.9931076653525,2.93,58.187424452072555,1775.5826554497855,73.07756097560976,,17.1,3666537,,Europe
Norway,1964,4.382327934713084,,2320.013133607934,2.98,56.85607662659121,1937.8846138592774,73.5958536585366,,16.6,3694339,,Europe
Norway,1965,4.407489804381645,,2539.597729675373,2.94,56.89427222622877,2164.4688233673587,73.72317073170731,,16,3723168,,Europe
Norway,1966,5.212731800484518,,2710.0781985242784,2.9,59.01729394955597,2317.1948838265644,73.99536585365854,,15.4,3753012,,Europe
Norway,1967,5.107294970404586,,2815.6879873612083,2.81,58.20607970228454,2514.0437721470475,74.06658536585367,,14.8,3784539,,Europe
Norway,1968,5.539193645673009,,3052.89656506011,2.75,57.77258009102303,2662.1174915311713,73.9419512195122,,14.2,3816486,,Europe
Norway,1969,5.77539298080649,,3193.6550782063186,2.7,60.79059758636076,2875.2358439685754,73.66341463414635,,13.7,3847707,,Europe
Norway,1970,7.227535068578755,7.282800573178388,3417.6746617375725,2.5,63.01105148180631,3306.2194760776933,74.08804878048781,,13.2,3875763,,Europe
Norway,1971,6.9684517628442855,7.174098030054495,3414.316638906247,2.49,61.06634511490176,3736.3487374999136,74.17926829268293,,12.7,3903039,,Europe
Norway,1972,7.4822387671103305,9.329725037107533,3503.429948202443,2.38,60.82285047598505,4413.575691685282,74.34463414634146,,12.1,3933004,,Europe
Norway,1973,7.706917011815345,8.31863772602636,3608.1012227403244,2.23,59.273300910849315,5689.588806696703,74.44219512195122,,11.6,3960612,,Europe
Norway,1974,6.949826334957486,8.52280533264129,3580.599549640199,2.13,57.17783656781723,6811.527336532321,74.75365853658538,,11,3985258,,Europe
Norway,1975,7.404803168606994,12.575354165713973,3651.6808145507975,1.98,57.856347808592766,8204.451511529785,74.81756097560975,,10.5,4007313,,Europe
Norway,1976,7.281807790664635,15.759231056126447,3962.232921161446,1.86,56.74258262878568,8927.201627344768,75.03951219512196,,9.9,4026152,,Europe
Norway,1977,7.68461925625834,17.69029374868808,4060.1062770747467,1.75,58.95527015915481,10266.120671869805,75.38682926829269,,9.3,4043205,,Europe
Norway,1978,8.572386379679456,24.24230905972651,4360.47070580493,1.77,59.755902965105776,11462.64159121824,75.41853658536586,,8.8,4058671,,Europe
Norway,1979,8.408177547202381,28.104017543983534,4467.193629885401,1.75,57.17117537441621,13046.537221065335,75.4139024390244,,8.4,4072517,,Europe
Norway,1980,9.313753848865046,31.998280630225967,4491.906981070192,1.72,57.84799390809562,15772.24090738139,75.67170731707319,,8.2,4085620,,Europe
Norway,1981,9.837218900300558,31.365795525200436,4414.96406324167,1.7,54.84309783455138,15512.506704357456,75.86902439024391,,8,4099702,,Europe
Norway,1982,9.976716899319456,31.245378483501735,4262.39171067664,1.71,54.062938277424834,15224.893910098159,76.01097560975612,,8,4114787,,Europe
Norway,1983,9.083047026086417,33.400173721260124,4427.792924771439,1.66,52.95456054817104,14927.517476633935,76.0668292682927,,8.1,4128432,,Europe
Norway,1984,9.772232741294351,34.50825602413515,4672.137550333941,1.66,52.90660572094087,14989.485766590566,76.22439024390245,,8.2,4140099,,Europe
Norway,1985,9.804827001268627,35.20946752599657,4815.3138964425425,1.68,52.15408157406895,15753.552765212879,75.91682926829269,,8.3,4152516,,Europe
Norway,1986,11.296603552278018,35.69421918600536,5024.076188391962,1.71,55.48632704886024,18883.265802711976,76.24121951219514,,8.3,4167354,,Europe
Norway,1987,9.722543740543433,38.50004201682942,5048.49930915557,1.74,53.79633919425145,22505.897711705205,76.08170731707318,,8.2,4186905,,Europe
Norway,1988,10.092010002166534,39.50473205938587,4817.155673088983,1.84,51.78077123808406,24207.281468963014,76.22048780487806,,7.9,4209488,,Europe
Norway,1989,11.682275501602712,42.813453736005336,4984.198115830013,1.89,53.37572015413918,24281.0961405377,76.50048780487805,,7.5,4226901,,Europe
Norway,1990,7.429148081338723,43.4210106937818,4966.893576830502,1.93,52.0530053123507,28242.943738532995,76.53731707317074,,7,4241473,59.1737464148242,Europe
Norway,1991,7.5263411683324994,46.81247252824289,5105.108204833152,1.92,52.94426708066512,28596.93300364437,76.98073170731708,,6.4,4261732,60.7848803364396,Europe
Norway,1992,7.467626803931783,50.5685482802379,5159.648618969621,1.88,53.592136450530234,30523.985055897447,77.18439024390246,,5.9,4286401,61.3789638607889,Europe
Norway,1993,8.151268172869562,52.549711809409374,5459.623408304888,1.86,54.758248152746894,27963.66521882712,77.15170731707317,,5.4,4311991,61.0973283838752,Europe
Norway,1994,7.818332417488026,55.43231722714034,5315.244869671331,1.87,53.372501535781105,29315.841907019938,77.68975609756099,,4.9,4336613,60.3989461857682,Europe
Norway,1995,7.671016639811488,57.68196759630765,5391.414081167485,1.87,53.03900925557243,34875.70433475359,77.73658536585367,,4.6,4359184,60.0471253321381,Europe
Norway,1996,7.615492854234416,61.772717924647466,5202.047275077739,1.89,52.457211036702176,37321.97419934726,78.15048780487807,,4.4,4381336,57.8505549684879,Europe
Norway,1997,8.195307227415503,63.65234763099078,5475.188739016566,1.86,54.566814486099915,36629.03090366214,78.14268292682927,,4.2,4405157,58.8388786890175,Europe
Norway,1998,8.524820239992923,63.7519003127448,5684.78859356637,1.81,54.03449738837062,34788.359851881905,78.32926829268293,,4.1,4431464,59.5169163446883,Europe
Norway,1999,9.117546218404526,65.44571092385004,5913.302209164544,1.85,55.195822266288275,36371.050953557555,78.28292682926829,,4,4461913,59.4149466039327,Europe
Norway,2000,8.834015703076865,67.75357029685865,5826.077768997189,1.85,54.344018853171114,38131.460611624214,78.63414634146342,,3.9,4490967,60.1881312107316,Europe
Norway,2001,9.284992238162893,69.86918646598286,5954.041771466792,1.78,55.656292067344815,38542.715099709,78.78536585365853,,3.8,4513751,59.606409274822,Europe
Norway,2002,8.378534775885992,72.18575510868853,5501.117744001477,1.75,53.53006357273661,43084.47246507167,78.98780487804879,,3.7,4538159,59.4931128470761,Europe
Norway,2003,9.906436020421241,73.62941873784685,5933.215841467035,1.8,58.88828460209561,50134.89077349471,79.39024390243902,,3.5,4564855,56.2568689167696,Europe
Norway,2004,9.287466435535539,73.8072711526472,5769.326707187205,1.83,55.891555972885484,57603.83602182603,79.84146341463416,,3.4,4591910,56.8716065932782,Europe
Norway,2005,9.179216925778627,73.81556658973857,5802.716290192419,1.84,54.98216280325153,66810.478520868,80.04146341463415,,3.3,4623291,58.591809531289,Europe
Norway,2006,9.495835690823458,74.45409994798847,5833.773934559293,1.9,56.68576091744204,74148.3200757187,80.34390243902439,,3.1,4660677,57.0596904305054,Europe
Norway,2007,9.574849659800819,75.65684025002386,5862.21726072608,1.9,56.18881465161404,85139.96044695449,80.39512195121952,,3,4709153,57.3900655250325,Europe
Norway,2008,11.679583248395835,76.30112699513656,6752.708981899295,1.96,61.670896904400195,96944.0956064873,80.59268292682928,,2.9,4768212,58.4937325340999,Europe
Norway,2009,11.461828855064462,,6484.118585316292,1.98,63.11011116181548,79977.69708174923,80.79512195121951,,2.7,4828726,56.7709250908695,Europe
Norway,2010,12.293454499788515,,6934.590199073396,1.95,63.04306399544679,87693.79006580988,80.99756097560977,,2.6,4889252,56.4245557827767,Europe
Norway,2011,9.124767215926711,,5649.697723924954,1.88,57.32151682512342,100600.5624075892,81.2951219512195,,2.5,4953088,56.5293289729021,Europe
Norway,2012,9.940980234819738,,5906.141048461385,1.85,57.80716859421601,101524.14185198475,81.45121951219514,,2.4,5018573,58.2758503900785,Europe
Norway,2013,11.450118837559401,,6415.990714271512,1.78,61.84011850701244,102913.45084367356,81.75121951219514,,2.3,5079623,57.7259495348125,Europe
Norway,2014,9.270945131541655,,5595.65462490306,1.75,57.9782333483243,97019.18275274622,82.10000000000001,,2.3,5137232,57.1964019487249,Europe
Oman,1960,,,,7.247,,,42.672,,,551740,,Asia
Oman,1961,,,,7.248,,,43.499,,,564893,,Asia
Oman,1962,,,,7.251,,,44.311,,,578823,,Asia
Oman,1963,,,,7.256,,,45.11,,216.3,593504,,Asia
Oman,1964,0.018067332469464875,,,7.263,,,45.896,,206.3,608889,,Asia
Oman,1965,0.04106980859475624,,,7.271,,101.25869309296564,46.665,,196.8,625009,,Asia
Oman,1966,0.04569463287440362,,,7.277,,105.55767386010474,47.413,,187.8,642001,,Asia
Oman,1967,0.20553874027819438,,,7.282,,162.32456854880638,48.141,,178.8,660114,,Asia
Oman,1968,0.23741787388076724,,,7.286,,277.90800522183844,48.858,,170.1,679595,,Asia
Oman,1969,0.33491977640428755,,,7.293,,342.47305525513724,49.574,,161.4,700729,,Asia
Oman,1970,0.32422142125934755,96.75371100856347,,7.311,,354.0776983665378,50.31,,152.7,723851,,Asia
Oman,1971,2.7956561562042705,96.60266728695194,113.37867572446353,7.35,100,401.90046450981026,51.087,,144.7,748968,,Asia
Oman,1972,2.6922254566063013,96.28253433383296,112.05466395321879,7.414,100,472.52342719469794,51.92,,136.9,776380,,Asia
Oman,1973,2.617383696867108,95.94456300226312,119.6786561352985,7.504,,598.5654424435227,52.811,,129.2,806986,,Asia
Oman,1974,2.7743678365698674,95.61669740254088,177.02120078389453,7.617,99.99932905268949,1954.8877920197458,53.76,,121.7,841950,,Asia
Oman,1975,8.227444796025608,98.41411454535805,270.8234368463359,7.747,100,2377.083295273025,54.755,,114.3,882047,,Asia
Oman,1976,8.979333344834577,98.41289816741345,407.2151609383289,7.885,100,2760.5355353278583,55.781,,107.1,927436,,Asia
Oman,1977,8.7005575759559175,98.25260918842002,761.6638917410852,8.018,99.99986572819628,2803.3940829517046,56.813,,99.8,977804,,Asia
Oman,1978,7.548460058539948,97.73269070833635,537.9013728711976,8.137,99.99981999625592,2653.2765714268794,57.829,,92.5,1032799,,Asia
Oman,1979,7.073030044364987,97.26737275234463,772.2200444748922,8.232,100,3419.2845134931476,58.813,,85.5,1091852,,Asia
Oman,1980,5.238222001997614,94.9821199026792,996.9585326110968,8.299,100,5181.808263624987,59.758,,78.7,1154377,,Asia
Oman,1981,4.930051573630676,95.21055007907029,802.9256463089421,8.338,100,5947.246730502248,60.659,,72.1,1220585,,Asia
Oman,1982,4.445499650805241,94.1297760987247,1151.7784128652495,8.352,,5855.867794091773,61.523,,65.9,1290111,,Asia
Oman,1983,5.5338255379707535,94.3544573033936,1004.6617152320168,8.34,,5828.093054149575,62.356,,60.1,1361087,,Asia
Oman,1984,5.632195490087836,92.63818717294102,1571.041947633589,8.299,100,6164.175429264547,63.153,,54.7,1431070,,Asia
Oman,1985,5.780399060876204,89.1778378432744,1408.4921563942771,8.222,99.99999999999997,6677.37612537943,63.915,,49.8,1498418,,Asia
Oman,1986,6.325471356693794,90.76818956880523,1273.0451548022816,8.101,,4691.194350002659,64.638,,45.4,1561185,,Asia
Oman,1987,5.842794730171626,90.1713211182581,1413.0022106807796,7.933,100,4822.125756887143,65.324,,41.4,1619863,,Asia
Oman,1988,6.308662125843956,90.99800004675942,1315.7605878041368,7.719,100,4997.417252003402,65.975,,37.8,1678110,,Asia
Oman,1989,5.781167798864663,90.55810227262188,1472.5406568969122,7.462,,5382.729434637361,66.593,,34.5,1741156,,Asia
Oman,1990,6.283125505956701,91.04147540377669,2328.296437237089,7.165,,6448.127684932021,67.18,,31.6,1812161,0,Asia
Oman,1991,6.215687454851914,90.24889546545579,3083.724616742917,6.831,99.99996575259779,5988.844697308973,67.739,,29,1893768,0,Asia
Oman,1992,6.0904806443887,90.01846478431938,2751.7545474026547,6.472,,6278.642993384583,68.273,,26.5,1983275,0,Asia
Oman,1993,6.494794662816152,89.80229975469,2863.3924745090017,6.098,99.99999999999999,6029.189621939687,68.786,,24.2,2072104,0,Asia
Oman,1994,7.124335616097233,88.61831801082216,2811.0955079060464,5.72,,6013.1918665293,69.283,,22.2,2148419,0,Asia
Oman,1995,7.211636740754451,88.93211349503687,2767.639003627947,5.346,,6261.73606140883,69.77,,20.4,2204277,0,Asia
Oman,1996,6.753111120450459,88.98059772991033,2803.8780249426154,4.981,100,6830.633316104637,70.25,,18.9,2236654,0,Asia
Oman,1997,6.883279653581135,89.46003613253689,2998.0757964620257,4.63,99.99999999999999,7039.611850218207,70.726,,17.5,2249762,0,Asia
Oman,1998,7.353984077191162,88.85775920223087,3016.5902558946723,4.297,99.99995583657235,6254.983965267702,71.197,,16.3,2251864,0,Asia
Oman,1999,9.183339512458181,89.24934631420558,3122.2703937728616,3.989,100,6967.10292077771,71.664,,15.2,2254904,0,Asia
Oman,2000,9.654284685046957,90.93384993457828,3337.308689300975,3.716,99.99999999999999,8601.254169986636,72.126,,14.2,2267973,0,Asia
Oman,2001,8.839294071100088,92.09237155768622,3345.4562646353183,3.484,100,8475.964135650787,72.58,,13.3,2294962,0,Asia
Oman,2002,10.909006886071873,92.35032742230666,3457.6051305903825,3.293,100,8626.984097041643,73.022,,12.5,2334858,0,Asia
Oman,2003,13.574332632348295,92.73830530579968,3604.6570104510747,3.142,98.13631877004781,9066.347497635501,73.447,81.36331,11.9,2386166,0,Asia
Oman,2004,11.444019403668019,92.63265221292143,3601.4961253591778,3.029,99.01366105328174,10126.116104170616,73.851,,11.4,2445517,0,Asia
Oman,2005,11.90378182029594,92.73747326686332,3944.4085836103195,2.951,,12377.06807379,74.23,,11,2511251,0,Asia
Oman,2006,15.34572400821774,92.96175613625563,5979.029029455687,2.904,,14420.517057169958,74.577,,10.7,2580758,0,Asia
Oman,2007,16.444626928470193,92.77885630122148,6660.35440873294,2.879,100,15838.465605612277,74.893,,10.5,2657158,0,Asia
Oman,2008,15.523975422424801,92.81022875717136,5690.174677013104,2.869,99.99999361163601,22139.640409369313,75.179,86.62114,10.3,2750963,0,Asia
Oman,2009,14.290940502457072,,5499.199982198647,2.868,99.99999367757744,16823.771650702238,75.44,,10.2,2876186,0,Asia
Oman,2010,15.590664469457499,,6154.476802718717,2.873,99.99999465767304,19281.165633650224,75.682,86.939,10.1,3041434,0,Asia
Oman,2011,16.61881979928074,,6771.192774893975,2.882,100,20896.746978070958,75.916,,9.9,3251108,0,Asia
Oman,2012,16.912298611589556,,6767.620565752884,2.896,,21923.5480214797,76.149,,9.8,3498029,0,Asia
Oman,2013,16.303167361921798,,6490.216624765426,2.913,100,20926.55404957111,76.388,,9.7,3764805,0,Asia
Oman,2014,15.188795111316379,,6040.608999667267,2.93,99.96316865185302,20131.981301655487,76.634,91.9812,9.7,4027260,0,Asia
Pakistan,1960,0.31462618715948387,,,6.6,,82.39972981836063,45.299,,185.7,44988690,,Asia
Pakistan,1961,0.3181792141669712,,,6.6,,88.01864427894391,46.197,,179.5,46065231,,Asia
Pakistan,1962,0.3412255689637368,,,6.6,,89.68636055476146,47.059,,173.6,47198878,,Asia
Pakistan,1963,0.38263516702450506,,,6.6,,93.83720545640462,47.884,,168.2,48387301,,Asia
Pakistan,1964,0.38356455234618025,,,6.6,,103.37806684485864,48.67,,163.3,49627623,,Asia
Pakistan,1965,0.39228089883778766,,,6.6,,115.5723906097618,49.42,,158.7,50917975,,Asia
Pakistan,1966,0.38894197263618774,,,6.6,,123.73875555224197,50.134,,154.7,52260189,,Asia
Pakistan,1967,0.4020621335006368,,,6.6,,137.98738291896052,50.812,,151.1,53655789,,Asia
Pakistan,1968,0.44893606271520275,,,6.6,,146.81841188042486,51.457,,147.9,55102684,,Asia
Pakistan,1969,0.4239216925558548,,,6.6,,152.530218260423,52.07,,145,56598144,,Asia
Pakistan,1970,0.4185933384541243,9.896606929189561,,6.601,,172.45843799175705,52.649,,142.3,58142060,,Asia
Pakistan,1971,0.3863167573181058,10.088280976118547,285.2288948488562,6.602,35.60035215400868,177.48640336954136,53.192,,139.9,59734481,,Asia
Pakistan,1972,0.3083812519786953,9.721648794176616,284.9748412347746,6.605,35.29484536129623,151.65865784171888,53.699,,137.6,61381987,,Asia
Pakistan,1973,0.3175384567011613,10.13023269615587,291.1049432065969,6.608,35.84296179300826,100.23682519905451,54.171,,135.5,63099406,,Asia
Pakistan,1974,0.32999950174096393,10.517827224783716,299.8838258368664,6.611,37.46960005001989,135.1651726276888,54.613,,133.6,64905998,,Asia
Pakistan,1975,0.3475086691046635,10.744680121363736,304.55919093614625,6.612,38.08993393217608,169.71760356929346,55.028,,131.8,66816877,,Asia
Pakistan,1976,0.3317832443074986,10.857632690628945,299.1049116976899,6.608,36.522468530651665,193.77664829314926,55.421,,130,68834326,,Asia
Pakistan,1977,0.34371260340722715,11.000530959460983,302.5395849771715,6.599,37.67670013329356,213.1686859967405,55.796,,128.4,70958169,,Asia
Pakistan,1978,0.3570950157723122,11.31810448624378,305.45702955157145,6.583,37.77752443275002,243.45311714084457,56.158,,126.8,73197258,,Asia
Pakistan,1979,0.3738769870980359,11.979911124209085,312.9234659020654,6.561,39.320180110248955,260.8216558197138,56.512,,125.2,75561131,,Asia
Pakistan,1980,0.4108408804363391,13.265978592884903,317.2107284280133,6.534,40.316296558819936,303.5026092997383,56.86,,123.6,78054343,,Asia
Pakistan,1981,0.4263749540641557,13.758090841969803,328.93590751634173,6.504,42.57308006797621,348.2950625646728,57.206,25.72519,122,80680459,,Asia
Pakistan,1982,0.4480923626004798,14.069521421918285,336.90631985324984,6.474,44.10934931561067,368.2773786592006,57.546,,120.4,83431605,,Asia
Pakistan,1983,0.46709810816791875,14.567273766001831,343.57306321128704,6.444,44.975118165397184,332.52105842129276,57.882,,118.7,86285935,,Asia
Pakistan,1984,0.4803771855414234,14.60126223477604,343.41210979398164,6.415,44.763903150389694,349.18204898530297,58.213,,117,89213706,,Asia
Pakistan,1985,0.511716914062911,15.364066445030936,349.9988339490263,6.385,46.27605156376712,337.82851104282497,58.54,,115.2,92191510,,Asia
Pakistan,1986,0.5193820897292452,14.89609086487475,353.65020553717704,6.354,46.602853603092186,335.0201587598252,58.863,,113.4,95215378,,Asia
Pakistan,1987,0.5446825229149433,16.49328749796253,376.40509552986595,6.318,49.66510438540247,339.3322675839547,59.18,,111.6,98285755,,Asia
Pakistan,1988,0.5741577368638084,17.050326759522815,383.02776469102065,6.276,50.60135007481518,379.45450617255847,59.493,,109.8,101389603,,Asia
Pakistan,1989,0.5832442892852605,16.60466992356251,392.5053984494026,6.225,52.02363763524188,384.36429327166906,59.799,,108,104512881,,Asia
Pakistan,1990,0.6369427794151269,16.9279654694562,398.5190759048659,6.164,52.68279885080916,371.6785661723555,60.1,,106.3,107647921,57.5005332440222,Asia
Pakistan,1991,0.6160290925377605,17.510406288305976,397.0964783755079,6.091,52.30527132748991,410.295319109874,60.393,,104.5,110778648,58.0912937448666,Asia
Pakistan,1992,0.6390065005590411,18.09747724748113,411.33733503784345,6.007,53.549541328830344,426.9572127025353,60.68,,102.7,113911126,55.9822054817543,Asia
Pakistan,1993,0.666242203372655,18.317697119544736,420.514732311364,5.912,54.90888336978719,439.6597688250196,60.96,,101,117086685,54.148189308757,Asia
Pakistan,1994,0.7048667759884075,18.66243641419224,425.8760944684868,5.808,55.002406084804804,431.15312759183684,61.235,,99.2,120362762,54.1957599173604,Asia
Pakistan,1995,0.6825510627234551,19.032656731106883,432.5363649010297,5.694,55.84915935572023,489.8818140170601,61.505,,97.4,123776839,53.1228760166441,Asia
Pakistan,1996,0.741639407648052,19.11427581805026,442.43686007201137,5.571,57.013619191530886,497.216143153388,61.773,,95.5,127349290,52.1697429164645,Asia
Pakistan,1997,0.7226700178488925,19.210940093245043,441.34908305962443,5.442,57.15228033737447,476.3812312030904,62.039,,93.6,131057431,51.9367244532855,Asia
Pakistan,1998,0.7242722443476269,19.490634922063492,438.242444098029,5.308,56.93917327822028,461.2167361364571,62.303,42.69931,91.7,134843233,51.6034780983814,Asia
Pakistan,1999,0.7241435487856085,19.90604731928175,450.10449478523736,5.172,58.661694945786614,454.27612544302195,62.564,,89.7,138624621,50.2344767001961,Asia
Pakistan,2000,0.7478338292156741,21.03833884504688,450.05787335203837,5.037,58.57436278824195,519.5343267948447,62.82,,87.8,142343578,50.9591494926998,Asia
Pakistan,2001,0.7417730398226993,22.098943820540033,446.01098592653454,4.904,58.130132791267606,495.34546159323537,63.066,,85.9,145978402,51.3174543910777,Asia
Pakistan,2002,0.7628503233373253,22.273708951619213,440.25130107248623,4.774,57.645619761404454,483.4969270833211,63.3,,84.2,149549700,51.089236391868,Asia
Pakistan,2003,0.7766184693050038,23.262755360689432,449.57808853032464,4.648,58.0219475300442,543.7518258397088,63.522,,82.5,153093373,49.7101465157136,Asia
Pakistan,2004,0.8400188333431622,24.11957074122354,470.9897597414687,4.528,59.82735442284047,625.3978597212133,63.736,,80.7,156664697,47.5096912009834,Asia
Pakistan,2005,0.8523560246852967,24.571166057387746,477.2908734758522,4.416,60.08080077750261,683.0902350918337,63.951,49.87364,79,160304008,47.5155968611295,Asia
Pakistan,2006,0.8905780115325187,24.68209543479653,485.9415341518704,4.31,60.92952138115297,836.8605211160497,64.176,54.15121,77.3,164022627,46.5130083834911,Asia
Pakistan,2007,0.9468838051654299,25.186571810690232,500.4320500490724,4.211,62.47639073163207,908.0950905912225,64.42,52.13683,75.6,167808105,44.2760752436574,Asia
Pakistan,2008,0.9267214255492311,25.1954929870871,481.0217521471405,4.118,61.6352139482148,990.8465996199063,64.685,55.52637,73.9,171648986,45.9939555096157,Asia
Pakistan,2009,0.904916985646237,,477.47113072258304,4.031,61.03428807402159,957.995680750104,64.969,54.89264,72.1,175525609,45.7723398066175,Asia
Pakistan,2010,0.8995178705694052,,473.8497372832977,3.951,60.27256849036288,987.4097230439233,65.264,55.37519,70.4,179424641,46.7220403019112,Asia
Pakistan,2011,0.8833653269757088,,467.21754340140893,3.88,59.68738759696319,1164.9761291487243,65.562,54.73802,68.7,183340592,46.0709404815021,Asia
Pakistan,2012,0.8730007172359145,,462.6770106333261,3.816,59.48637100811253,1198.1090005275196,65.849,56.76434,67,187281475,46.5232355882553,Asia
Pakistan,2013,0.8591608078511025,,464.0383586323913,3.759,59.280142398261084,1208.904310296439,66.117,55.59499,65.4,191262919,47.4609520103179,Asia
Pakistan,2014,0.8514728043938046,,460.23479722226807,3.708,61.58536145111177,1251.1641042283445,66.36,56.97715,63.7,195306825,46.6045297407692,Asia
Palau,1960,1.501176952205506,,,,,,,,,9771,,Oceania
Palau,1961,5.108767041496667,,,,,,,,,10049,,Oceania
Palau,1962,4.976058931860037,,,,,,,,,10317,,Oceania
Palau,1963,5.204371274481976,,,,,,,,,10569,,Oceania
Palau,1964,5.433095657005278,,,,,,,,,10799,,Oceania
Palau,1965,5.998909388348632,,,,,,,,,11003,,Oceania
Palau,1966,5.904463726630289,,,,,,,,,11179,,Oceania
Palau,1967,6.475366413561717,,,,,,,,,11326,,Oceania
Palau,1968,6.717288904396372,,,,,,,,,11464,,Oceania
Palau,1969,11.36271303150284,,,,,,,,,11618,,Oceania
Palau,1970,11.48751164168995,0,,,,,,,,11811,,Oceania
Palau,1971,13.690782377831244,0,,,,,,,,12053,,Oceania
Palau,1972,13.966693679092382,0,,,,,,,,12340,,Oceania
Palau,1973,13.938549255622426,0,,,,,,,,12628,,Oceania
Palau,1974,15.14698776400904,0,,,,,,,,12831,,Oceania
Palau,1975,15.061298822070675,0,,,,,,,,12904,,Oceania
Palau,1976,8.855417932538755,0,,,,,,,,12837,,Oceania
Palau,1977,14.498655701407559,0,,,,,,,,12646,,Oceania
Palau,1978,8.869628315730067,0,,,,,,,,12403,,Oceania
Palau,1979,10.195273530133289,0,,,,,,,,12229,,Oceania
Palau,1980,12.946957878315134,0,,,,,,91.92142,,12179,,Oceania
Palau,1981,12.841518038928253,0,,,,,,,,12279,,Oceania
Palau,1982,12.59835410674337,0,,,,,,,,12516,,Oceania
Palau,1983,12.277583119208908,0,,,,,,,,12843,,Oceania
Palau,1984,11.950056839712012,0,,,,,,,,13195,,Oceania
Palau,1985,11.926966292134832,0,,,,,,,28.7,13528,,Oceania
Palau,1986,11.665678548188852,0,,,,,,,28.9,13831,,Oceania
Palau,1987,11.424484882815268,0,,,,,,,29.1,14123,,Oceania
Palau,1988,12.730870712401055,0,,,,,,,29.3,14402,,Oceania
Palau,1989,15.456795159426202,0,,,,,,,29.4,14709,,Oceania
Palau,1990,15.585602337627838,0,4878.64762916722,2.84,0,,69.06926829268292,,29.6,15058,,Oceania
Palau,1991,15.199015607797422,0,,,,,,,29.6,15441,,Oceania
Palau,1992,14.801210898082743,0,,,,,,,29.5,15856,0,Oceania
Palau,1993,14.406875383670963,0,,,,,,,29.3,16290,0,Oceania
Palau,1994,14.038882574624633,0,,,,,,,28.8,16717,0,Oceania
Palau,1995,13.67326963411792,0,,2.33,,,71.84463414634146,,28.3,17164,0,Oceania
Palau,1996,13.339851077132948,0,,,,,,,27.8,17593,0,Oceania
Palau,1997,13.231653158654378,0,,,,,,,27.2,18014,0,Oceania
Palau,1998,12.947039652362847,0,,,,,,,26.7,18410,0,Oceania
Palau,1999,12.889965913932679,0,,,,,,,26.2,18776,0,Oceania
Palau,2000,13.051871237895838,0,,1.83,,7647.929861292855,70.49365853658537,,25.7,19105,0,Oceania
Palau,2001,13.051841535128442,0,,,,8085.066542865986,,,25.3,19386,0,Oceania
Palau,2002,12.698273667057085,0,,,,8302.011508886286,,,24.9,19637,0,Oceania
Palau,2003,12.773133424201122,0,,,,7762.224241506386,,,24.5,19809,0,Oceania
Palau,2004,12.735843358332914,0,,,,8299.496652740725,,,24.1,19867,0,Oceania
Palau,2005,13.1619736110409,0,,2.02,,9325.554825337445,69.12926829268292,,23.7,19781,0,Oceania
Palau,2006,13.511975435005118,0,,,,9673.945752302967,,,23.3,19540,0,Oceania
Palau,2007,13.589988516546613,0,,,,10159.218081219335,,,22.9,19158,0,Oceania
Palau,2008,13.527748075278016,0,,,,10587.275449101797,,,22.4,18704,0,Oceania
Palau,2009,13.436642056330324,,,,,10028.400328137819,,,21.9,18285,0,Oceania
Palau,2010,14.092063492063492,,,,,10219.927596769701,,,21.3,17955,0,Oceania
Palau,2011,14.258833474218088,,,,,10884.412510566357,,,20.7,17745,0,Oceania
Palau,2012,14.343707482993196,,,2.23,,11967.307256235828,,,20.1,17640,0,Oceania
Palau,2013,14.579688742474158,,,,,12688.197205498125,,99.50313,19.4,17606,0,Oceania
Palau,2014,14.771190287075912,,,,,13794.79178486327,,,18.9,17626,0,Oceania
